d_AB	s_AB	dis_1	dis_2
1.92948717949	0.531126122736	metabolic diseases	pigmentation disorders
1.94563662375	0.248403386546	metabolic diseases	signs and symptoms
2.1976744186	0.538599076139	metabolic diseases	amyotrophic lateral sclerosis
2.66387959866	0.729804256196	metabolic diseases	goiter
2.46589018303	0.860762208984	metabolic diseases	hemostatic disorders
2.19504132231	0.445748588544	metabolic diseases	pancreatic diseases
2.30333333333	0.758146879756	metabolic diseases	myeloproliferative disorders
2.13548387097	0.661934844291	metabolic diseases	breast neoplasms
2.51575456053	1.04596493235	metabolic diseases	cardiomyopathy, hypertrophic
2.16453674121	0.741825035112	metabolic diseases	lysosomal storage diseases
2.3607907743	0.596715431834	metabolic diseases	dwarfism
2.06112852665	0.671696041323	metabolic diseases	anemia
2.68235294118	1.19058529102	metabolic diseases	leprosy
1.77358490566	0.225023581886	metabolic diseases	genetic diseases, x-linked
2.54713804714	0.529729371339	metabolic diseases	spondylitis, ankylosing
2.41708542714	0.63301008467	metabolic diseases	nevi and melanomas
1.38742857143	-0.0457993134101	metabolic diseases	musculoskeletal diseases
2.59831932773	0.683474754496	metabolic diseases	carotid artery diseases
1.56213704994	0.18809754977	metabolic diseases	neoplasms by histologic type
1.88786482335	0.276253248999	metabolic diseases	demyelinating autoimmune diseases, cns
2.41763727121	0.60198298138	metabolic diseases	spastic paraplegia, hereditary
1.92867756315	0.338008814091	metabolic diseases	neurobehavioral manifestations
2.54713804714	0.529729371339	metabolic diseases	ankylosis
2.45990180033	0.758585078551	metabolic diseases	arrhythmias, cardiac
2.20717781403	0.523102471564	metabolic diseases	cranial nerve diseases
2.1868852459	0.842095617722	metabolic diseases	neoplasms, connective tissue
1.07183580388	-0.400899332403	metabolic diseases	endocrine system diseases
2.72390572391	0.956497048107	metabolic diseases	obesity
2.02428571429	0.458854439617	metabolic diseases	retinal diseases
2.72390572391	0.956497048107	metabolic diseases	body weight
2.1270096463	0.642934303836	metabolic diseases	breast diseases
2.08598726115	0.401911918681	metabolic diseases	cerebrovascular disorders
2.407960199	0.747694380349	metabolic diseases	keratosis
2.07232704403	0.480844294152	metabolic diseases	skin diseases, papulosquamous
2.27257525084	0.80724990837	metabolic diseases	adrenal gland diseases
1.56026490066	0.0497189699612	metabolic diseases	urologic diseases
1.52757544225	0.174634664426	metabolic diseases	congenital abnormalities
1.82738944365	0.277767882699	metabolic diseases	urogenital neoplasms
2.36393989983	0.532805733838	metabolic diseases	death, sudden
2.37806873977	0.590545121443	metabolic diseases	thyroid diseases
2.1661237785	0.560173436036	metabolic diseases	cerebellar diseases
2.29734219269	0.888266850225	metabolic diseases	actinomycetales infections
2.72390572391	0.956497048107	metabolic diseases	overweight
1.44925742574	0.00412013637417	metabolic diseases	neurodegenerative diseases
1.89384615385	0.275947281969	metabolic diseases	multiple sclerosis
1.99369085174	0.530769355423	metabolic diseases	mitochondrial diseases
1.6698240866	0.211863393819	metabolic diseases	connective tissue diseases
2.27287319422	0.466846632244	metabolic diseases	myocardial ischemia
2.51252086811	0.74021023153	metabolic diseases	metal metabolism, inborn errors
1.75495750708	0.324914422681	metabolic diseases	abnormalities, multiple
2.16613924051	0.632063898041	metabolic diseases	heart defects, congenital
2.06984126984	0.619099260709	metabolic diseases	immunologic deficiency syndromes
1.90455212922	0.478052544332	metabolic diseases	lymphoproliferative disorders
2.27242524917	0.813349906704	metabolic diseases	hypopigmentation
1.50219619327	0.0755465933735	metabolic diseases	brain diseases, metabolic
1.24949494949	-0.16534962374	metabolic diseases	immune system diseases
0.889238514789	-0.408811059589	metabolic diseases	congenital, hereditary, and neonatal diseases and abnormalities
2.57425742574	0.84851541661	metabolic diseases	epilepsy
2.28824476651	1.02724634712	metabolic diseases	blood coagulation disorders
1.68702290076	-0.00409469522352	metabolic diseases	diabetes mellitus, type 2
1.43973634652	0.0723276707169	metabolic diseases	neoplasms
1.55622009569	0.108365225669	metabolic diseases	neoplasms by site
2.39495798319	0.51857494842	metabolic diseases	heart arrest
2.1307814992	0.502261712292	metabolic diseases	infant, newborn, diseases
2.29734219269	0.888266850225	metabolic diseases	mycobacterium infections
2.38795986622	0.735134523755	metabolic diseases	spondylarthropathies
2.6	0.531309272919	metabolic diseases	stomatognathic system abnormalities
2.21404682274	0.561221480277	metabolic diseases	glioma
1.86175115207	0.271878708159	metabolic diseases	lung diseases
2.60166666667	0.484257990868	metabolic diseases	urination disorders
2.49253731343	0.808461970967	metabolic diseases	nutrition disorders
1.8993902439	0.296395982518	metabolic diseases	arthritis
2.12939297125	0.468044901508	metabolic diseases	hypersensitivity
2.09918699187	0.521172255465	metabolic diseases	head and neck neoplasms
2.0062992126	0.492035190887	metabolic diseases	leukemia, myeloid
1.87619047619	0.431698467058	metabolic diseases	lipid metabolism disorders
2.44147157191	0.632396229441	metabolic diseases	uveal diseases
2.06423357664	0.516080564274	metabolic diseases	retinal degeneration
2.47403685092	0.656628175122	metabolic diseases	pathological conditions, anatomical
2.53535353535	0.767944859554	metabolic diseases	uveitis
1.04473684211	-0.556005167027	metabolic diseases	glucose metabolism disorders
2.01388888889	0.511631728241	metabolic diseases	peripheral nervous system diseases
2.38795986622	0.735134523755	metabolic diseases	spondylitis
2.40771812081	0.652214206911	metabolic diseases	virus diseases
2.1959798995	0.411904557032	metabolic diseases	leukemia, b-cell
2.09147286822	0.502635620989	metabolic diseases	pathologic processes
2.39565943239	0.740995854627	metabolic diseases	hair diseases
2.07232704403	0.480844294152	metabolic diseases	psoriasis
1.98578199052	0.419353706879	metabolic diseases	neoplasms, germ cell and embryonal
2.05616224649	0.380561480295	metabolic diseases	prostatic neoplasms
2.1160130719	0.63193772943	metabolic diseases	rectal diseases
2.21018062397	0.785364540767	metabolic diseases	bacterial infections and mycoses
0.626436781609	-0.731249671968	metabolic diseases	metabolism, inborn errors
2.02218700475	0.480968805146	metabolic diseases	endocrine gland neoplasms
2.14356435644	0.626155680637	metabolic diseases	genital neoplasms, female
2.33609271523	0.629290100039	metabolic diseases	liver cirrhosis, biliary
2.20792079208	0.669678782947	metabolic diseases	ovarian diseases
2.02407704655	0.596099265059	metabolic diseases	colorectal neoplasms
2.10194174757	0.329631110989	metabolic diseases	celiac disease
2.096875	0.421890566625	metabolic diseases	colitis
1.95148669797	0.284955215149	metabolic diseases	rheumatic diseases
2.62521008403	0.710365510799	metabolic diseases	metabolic syndrome x
1.57087628866	0.111027750318	metabolic diseases	heredodegenerative disorders, nervous system
2.555	0.648702435312	metabolic diseases	glomerulonephritis
2.10112359551	0.709731179869	metabolic diseases	neoplasms, connective and soft tissue
2.57166666667	0.915369101979	metabolic diseases	dyssomnias
2.41680672269	0.809654457146	metabolic diseases	hypotrichosis
1.85858585859	0.413249254859	metabolic diseases	lymphatic diseases
2.54377104377	0.484695701305	metabolic diseases	gout
1.46441073512	-0.0211351955785	metabolic diseases	male urogenital diseases
2.27967479675	0.795599454282	metabolic diseases	muscular dystrophies
2.37061769616	0.598307059577	metabolic diseases	ectodermal dysplasia
0.845511482255	-0.463418002568	metabolic diseases	genetic diseases, inborn
2.83417085427	1.11676217847	metabolic diseases	sensation disorders
1.64858199753	0.147912768605	metabolic diseases	eye diseases
2.02070063694	0.456190511868	metabolic diseases	neuroectodermal tumors
2.24798711755	0.538270749446	metabolic diseases	biliary tract diseases
1.75074626866	0.174625471646	metabolic diseases	demyelinating diseases
2.72259136213	1.18851601966	metabolic diseases	congenital disorders of glycosylation
2.29057187017	0.698804220012	metabolic diseases	retinal dystrophies
1.82361308677	0.21157164261	metabolic diseases	inflammatory bowel diseases
2.30756578947	0.815798139316	metabolic diseases	charcot-marie-tooth disease
2.1767594108	0.544408206267	metabolic diseases	cerebellar ataxia
2.1856187291	0.532793386631	metabolic diseases	lung neoplasms
0.0210970464135	-1.34974546523	metabolic diseases	nutritional and metabolic diseases
1.69500674764	0.259378610142	metabolic diseases	neuromuscular diseases
2.33607907743	1.03200373496	metabolic diseases	blood platelet disorders
2.22112211221	0.745380103079	metabolic diseases	bacterial infections
2.05616224649	0.380561480295	metabolic diseases	prostatic diseases
1.89545454545	0.281892023502	metabolic diseases	joint diseases
2.10990712074	0.621144278277	metabolic diseases	skin abnormalities
2.14796747967	0.554801228118	metabolic diseases	renal tubular transport, inborn errors
1.37851037851	-0.0897529981434	metabolic diseases	female urogenital diseases and pregnancy complications
2.0126984127	0.453623070233	metabolic diseases	neoplasms, nerve tissue
1.41627906977	0.0217720726254	metabolic diseases	skin diseases
2.28431372549	0.850238383024	metabolic diseases	muscular disorders, atrophic
2.08019639935	0.447845194811	metabolic diseases	motor neuron disease
1.99688958009	0.599699483529	metabolic diseases	musculoskeletal abnormalities
2.08056872038	0.465120828894	metabolic diseases	movement disorders
1.82436260623	0.210535197651	metabolic diseases	gastroenteritis
2.22075782537	0.716682482905	metabolic diseases	lipidoses
2.8	0.885155426765	metabolic diseases	graves disease
2.50418760469	0.553445595558	metabolic diseases	ocular motility disorders
2.03582554517	0.543416869372	metabolic diseases	polyneuropathies
1.66360052562	0.144329652432	metabolic diseases	vascular diseases
2.1525974026	0.586169118955	metabolic diseases	tauopathies
2.16720257235	0.433127229882	metabolic diseases	bronchial diseases
2.06763285024	0.716890841109	metabolic diseases	craniofacial abnormalities
2.02830188679	0.483115433216	metabolic diseases	carcinoma
1.43403205919	-0.031016734607	metabolic diseases	female urogenital diseases
2.36859504132	0.510606655378	metabolic diseases	mouth diseases
2.32626427406	0.851866350951	metabolic diseases	cardiomegaly
2.12939297125	0.468044901508	metabolic diseases	hypersensitivity, immediate
2.32950819672	0.877575711398	metabolic diseases	cardiomyopathy, dilated
2.72390572391	0.956497048107	metabolic diseases	overnutrition
2.32558139535	0.791506052883	metabolic diseases	dysostoses
2.1038961039	0.581585467313	metabolic diseases	genital diseases, female
1.86165413534	0.267940238656	metabolic diseases	respiratory tract diseases
2.23739837398	0.719989698185	metabolic diseases	lysosomal storage diseases, nervous system
2.17936507937	0.745289736899	metabolic diseases	cardiomyopathies
2.34437086093	0.75120460937	metabolic diseases	spinal diseases
2.24713584288	0.580301879725	metabolic diseases	spinocerebellar degenerations
2.20655737705	0.665339177441	metabolic diseases	alzheimer disease
1.94969512195	0.366971130837	metabolic diseases	lupus erythematosus, systemic
2.13522012579	0.756700338876	metabolic diseases	hemorrhagic disorders
2.34690553746	0.584705194994	metabolic diseases	otorhinolaryngologic diseases
1.92814371257	0.354533486388	metabolic diseases	intellectual disability
2.395	0.710924657534	metabolic diseases	limb deformities, congenital
2.096875	0.421890566625	metabolic diseases	colitis, ulcerative
2.61371237458	0.352713955193	metabolic diseases	albuminuria
2.27941176471	0.562003088907	metabolic diseases	bile duct diseases
1.13654618474	-0.454361455863	metabolic diseases	diabetes mellitus
1.9921875	0.558112157534	metabolic diseases	bone marrow diseases
2.57166666667	0.915369101979	metabolic diseases	sleep disorders
1.98826979472	0.499194452256	metabolic diseases	nervous system malformations
2.39666666667	0.657035768645	metabolic diseases	kidney neoplasms
2.09752066116	0.565619231735	metabolic diseases	tdp-43 proteinopathies
1.61768530559	0.270508358848	metabolic diseases	hematologic diseases
2.25460636516	0.703864356027	metabolic diseases	ovarian neoplasms
1.82978723404	0.362817154735	metabolic diseases	carbohydrate metabolism, inborn errors
1.86567164179	0.380459935689	metabolic diseases	neoplasms, glandular and epithelial
2.52657807309	0.542502730624	metabolic diseases	varicose veins
1.86503067485	0.459526760952	metabolic diseases	gastrointestinal neoplasms
2.61111111111	0.510369101979	metabolic diseases	myocardial infarction
2.32113144759	0.610740315648	metabolic diseases	malformations of cortical development
2.55960264901	0.807345488359	metabolic diseases	hypothalamic diseases
2.53535353535	0.767944859554	metabolic diseases	uveitis, anterior
2.17124394184	0.487168599376	metabolic diseases	respiratory hypersensitivity
2.05305466238	0.518979319914	metabolic diseases	dementia
1.91124260355	0.471848112148	metabolic diseases	immunoproliferative disorders
2.17179902755	0.487723685087	metabolic diseases	asthma
1.76546391753	0.204425224275	metabolic diseases	pathological conditions, signs and symptoms
2.38795986622	0.735134523755	metabolic diseases	spondylarthritis
2.09324758842	0.496672245959	metabolic diseases	arthritis, rheumatoid
1.81492109039	0.378671834878	metabolic diseases	leukemia
2.38322368421	0.506840649437	metabolic diseases	bone diseases, metabolic
2.04192546584	0.584412623373	metabolic diseases	muscular diseases
2.29421487603	0.697096055306	metabolic diseases	neuroendocrine tumors
1.52637362637	0.0846763326884	metabolic diseases	cardiovascular diseases
2.54817275748	1.01409741501	metabolic diseases	cardiomyopathy, hypertrophic, familial
2.8	0.885155426765	metabolic diseases	orbital diseases
2.19540229885	0.548363993422	metabolic diseases	spinocerebellar ataxias
2.43071786311	0.981936638286	metabolic diseases	blood protein disorders
1.988005997	0.333342419242	metabolic diseases	genital diseases, male
2.09609120521	0.755765862746	metabolic diseases	neoplastic syndromes, hereditary
2.3744	0.643813029627	metabolic diseases	macular degeneration
2.45058626466	0.699844255524	metabolic diseases	vasculitis
2.36393989983	0.532805733838	metabolic diseases	death
2.21512605042	0.41566609257	metabolic diseases	leukemia, lymphocytic, chronic, b-cell
2.19312602291	0.578016197689	metabolic diseases	urologic neoplasms
1.3048245614	-0.130775171306	metabolic diseases	digestive system diseases
1.99083969466	0.299621495048	metabolic diseases	crohn disease
2.3410214168	0.396946074338	metabolic diseases	insulin resistance
2.28877887789	0.854703535422	metabolic diseases	sarcoma
1.10611928737	-0.265016533291	metabolic diseases	nervous system diseases
2.29228243021	0.589688569229	metabolic diseases	cholestasis, intrahepatic
2.61371237458	0.352713955193	metabolic diseases	proteinuria
2.24796084829	0.82195002195	metabolic diseases	urogenital abnormalities
1.15359828142	-0.264001416349	metabolic diseases	central nervous system diseases
2.17333333333	0.544813546423	metabolic diseases	thoracic neoplasms
1.36803874092	-0.11975560981	metabolic diseases	autoimmune diseases
2.12832550861	0.637232622282	metabolic diseases	cardiovascular abnormalities
2.15032679739	0.56625145492	metabolic diseases	adenocarcinoma
2.83697478992	0.729822524373	metabolic diseases	osteoporosis
2.3410214168	0.396946074338	metabolic diseases	hyperinsulinism
1.93353028065	0.438928622395	metabolic diseases	bone diseases, developmental
2.26213592233	0.411393913198	metabolic diseases	stomatognathic diseases
1.49365628604	0.149931820771	metabolic diseases	hemic and lymphatic diseases
2.18512658228	0.601051239813	metabolic diseases	osteochondrodysplasias
1.49293966624	-0.0219049069962	metabolic diseases	intestinal diseases
1.96923076923	0.120204795205	dyskinesias	lymphoma, non-hodgkin
2.07692307692	0.256468531469	dyskinesias	mental retardation, x-linked
2.21794871795	0.738670643082	dyskinesias	blood coagulation disorders, inherited
2.2125	0.153156565657	dyskinesias	arteriosclerosis
1.74025974026	0.0167748917749	dyskinesias	proteostasis deficiencies
2.22388059701	0.542556486343	dyskinesias	disorders of sex development
1.96511627907	0.33037601933	dyskinesias	pigmentation disorders
1.77215189873	-0.161460541457	dyskinesias	signs and symptoms
1.796875	-0.0985795454545	dyskinesias	amyotrophic lateral sclerosis
2.46666666667	0.296212121212	dyskinesias	goiter
2.30158730159	0.460080124554	dyskinesias	hemostatic disorders
2.0447761194	0.0591041826441	dyskinesias	pancreatic diseases
2.06451612903	0.282950472467	dyskinesias	myeloproliferative disorders
2.0487804878	0.33885225814	dyskinesias	breast neoplasms
2.12307692308	0.416908091908	dyskinesias	cardiomyopathy, hypertrophic
2.47727272727	0.818181818182	dyskinesias	lysosomal storage diseases
2.27536231884	0.274907773386	dyskinesias	dwarfism
2.0	0.374188311688	dyskinesias	anemia
2.52631578947	0.798168936327	dyskinesias	leprosy
2.01986754967	0.234927022906	dyskinesias	genetic diseases, x-linked
2.42857142857	0.174783549784	dyskinesias	spondylitis, ankylosing
2.27118644068	0.250731895223	dyskinesias	nevi and melanomas
1.98516320475	0.31555611692	dyskinesias	musculoskeletal diseases
2.35087719298	0.199653416759	dyskinesias	carotid artery diseases
1.91950464396	0.309085940802	dyskinesias	neoplasms by histologic type
2.13274336283	0.284752585493	dyskinesias	demyelinating autoimmune diseases, cns
2.25396825397	0.201934761145	dyskinesias	spastic paraplegia, hereditary
2.05185185185	0.224803899804	dyskinesias	neurobehavioral manifestations
2.42857142857	0.174783549784	dyskinesias	ankylosis
2.27397260274	0.336276677975	dyskinesias	arrhythmias, cardiac
1.98666666667	0.0662121212121	dyskinesias	cranial nerve diseases
1.98611111111	0.404942279942	dyskinesias	neoplasms, connective tissue
2.13134328358	0.422228944313	dyskinesias	endocrine system diseases
2.44642857143	0.442640692641	dyskinesias	obesity
2.21604938272	0.414238905058	dyskinesias	retinal diseases
2.44642857143	0.442640692641	dyskinesias	body weight
2.04761904762	0.327164502165	dyskinesias	breast diseases
2.2	0.279545454545	dyskinesias	cerebrovascular disorders
2.12307692308	0.226431901432	dyskinesias	keratosis
2.25510204082	0.427240087954	dyskinesias	skin diseases, papulosquamous
2.08333333333	0.381628787879	dyskinesias	adrenal gland diseases
2.14018691589	0.393261782198	dyskinesias	urologic diseases
2.0	0.410680019189	dyskinesias	congenital abnormalities
1.96319018405	0.177189420107	dyskinesias	urogenital neoplasms
2.2131147541	0.145601385114	dyskinesias	death, sudden
2.2602739726	0.236371151286	dyskinesias	thyroid diseases
0.447368421053	-1.3949611244	dyskinesias	cerebellar diseases
2.1875	0.542045454545	dyskinesias	actinomycetales infections
2.44642857143	0.442640692641	dyskinesias	overweight
1.55555555556	-0.125960936802	dyskinesias	neurodegenerative diseases
2.14285714286	0.288579067991	dyskinesias	multiple sclerosis
2.02083333333	0.321532634033	dyskinesias	mitochondrial diseases
2.09452736318	0.400187467411	dyskinesias	connective tissue diseases
2.23529411765	0.19288835268	dyskinesias	myocardial ischemia
2.54098360656	0.532293766985	dyskinesias	metal metabolism, inborn errors
1.94642857143	0.280006284039	dyskinesias	abnormalities, multiple
2.03191489362	0.261460348162	dyskinesias	heart defects, congenital
2.02247191011	0.335350697991	dyskinesias	immunologic deficiency syndromes
1.93006993007	0.267191142191	dyskinesias	lymphoproliferative disorders
2.203125	0.507670454545	dyskinesias	hypopigmentation
2.20689655172	0.543867748844	dyskinesias	brain diseases, metabolic
2.0581655481	0.406941771875	dyskinesias	immune system diseases
1.96955280685	0.435124029483	dyskinesias	congenital, hereditary, and neonatal diseases and abnormalities
2.16176470588	0.199643493761	dyskinesias	epilepsy
2.24096385542	0.743586233044	dyskinesias	blood coagulation disorders
2.09565217391	0.168155374937	dyskinesias	diabetes mellitus, type 2
1.97709923664	0.373311357853	dyskinesias	neoplasms
1.9966442953	0.312410222288	dyskinesias	neoplasms by site
2.21052631579	0.0977640780272	dyskinesias	heart arrest
2.05617977528	0.191280785382	dyskinesias	infant, newborn, diseases
2.1875	0.542045454545	dyskinesias	mycobacterium infections
2.25	0.360795454545	dyskinesias	spondylarthropathies
2.29824561404	-0.00682431603484	dyskinesias	stomatognathic system abnormalities
2.06666666667	0.177462121212	dyskinesias	glioma
2.02654867257	0.200297025663	dyskinesias	lung diseases
2.47457627119	0.120788392399	dyskinesias	urination disorders
2.38461538462	0.464160839161	dyskinesias	nutrition disorders
2.16949152542	0.33011806105	dyskinesias	arthritis
2.23863636364	0.340909090909	dyskinesias	hypersensitivity
2.06493506494	0.250541125541	dyskinesias	head and neck neoplasms
1.87628865979	0.125645435094	dyskinesias	leukemia, myeloid
2.13043478261	0.449563570487	dyskinesias	lipid metabolism disorders
2.26666666667	0.221212121212	dyskinesias	uveal diseases
2.22448979592	0.439957580561	dyskinesias	retinal degeneration
2.28813559322	0.234347714432	dyskinesias	pathological conditions, anatomical
2.42857142857	0.424783549784	dyskinesias	uveitis
2.19266055046	0.355539338338	dyskinesias	glucose metabolism disorders
1.87272727273	0.134090909091	dyskinesias	peripheral nervous system diseases
2.25	0.360795454545	dyskinesias	spondylitis
2.43103448276	0.439151365876	dyskinesias	virus diseases
1.98305084746	-0.0374036979969	dyskinesias	leukemia, b-cell
2.08411214953	0.258895699316	dyskinesias	pathologic processes
2.31147540984	0.420432629087	dyskinesias	hair diseases
2.25510204082	0.427240087954	dyskinesias	psoriasis
2.04210526316	0.239297776527	dyskinesias	neoplasms, germ cell and embryonal
2.03883495146	0.126854982273	dyskinesias	prostatic neoplasms
2.08108108108	0.360626535627	dyskinesias	rectal diseases
2.18309859155	0.521903305354	dyskinesias	bacterial infections and mycoses
2.20180722892	0.60774157235	dyskinesias	metabolism, inborn errors
1.96774193548	0.190144532886	dyskinesias	endocrine gland neoplasms
1.97058823529	0.216800356506	dyskinesias	genital neoplasms, female
2.06060606061	0.117424242424	dyskinesias	liver cirrhosis, biliary
2.01470588235	0.240084670232	dyskinesias	ovarian diseases
1.98823529412	0.323878309639	dyskinesias	colorectal neoplasms
2.25	0.241310160428	dyskinesias	celiac disease
2.14141414141	0.230050505051	dyskinesias	colitis
2.12871287129	0.225802185482	dyskinesias	rheumatic diseases
2.49122807018	0.340004293952	dyskinesias	metabolic syndrome x
1.49579831933	-0.200429422003	dyskinesias	heredodegenerative disorders, nervous system
2.45161290323	0.308936135549	dyskinesias	glomerulonephritis
1.91764705882	0.289875440198	dyskinesias	neoplasms, connective and soft tissue
2.37096774194	0.478290974259	dyskinesias	dyssomnias
2.36842105263	0.5248895841	dyskinesias	hypotrichosis
1.95483870968	0.273122902962	dyskinesias	lymphatic diseases
2.39285714286	0.0974025974026	dyskinesias	gout
2.15506329114	0.433138157449	dyskinesias	male urogenital diseases
1.93506493506	0.21461038961	dyskinesias	muscular dystrophies
2.03278688525	0.0240970456737	dyskinesias	ectodermal dysplasia
1.94104560623	0.395736918418	dyskinesias	genetic diseases, inborn
2.4406779661	0.486890087314	dyskinesias	sensation disorders
2.15384615385	0.416797721929	dyskinesias	eye diseases
2.03333333333	0.23244400527	dyskinesias	neuroectodermal tumors
2.07228915663	0.126193585531	dyskinesias	biliary tract diseases
2.06818181818	0.255681818182	dyskinesias	demyelinating diseases
2.703125	0.932670454545	dyskinesias	congenital disorders of glycosylation
2.22935779817	0.401210945018	dyskinesias	retinal dystrophies
2.13580246914	0.287381821986	dyskinesias	inflammatory bowel diseases
2.05714285714	0.328996003996	dyskinesias	charcot-marie-tooth disease
0.397260273973	-1.47147013355	dyskinesias	cerebellar ataxia
1.96666666667	0.0774621212121	dyskinesias	lung neoplasms
2.10954616588	0.50232445125	dyskinesias	nutritional and metabolic diseases
1.73891625616	0.066908915672	dyskinesias	neuromuscular diseases
2.27536231884	0.734907773386	dyskinesias	blood platelet disorders
2.16176470588	0.449643493761	dyskinesias	bacterial infections
2.03883495146	0.126854982273	dyskinesias	prostatic diseases
2.17213114754	0.322189422599	dyskinesias	joint diseases
1.96296296296	0.237820917508	dyskinesias	skin abnormalities
2.22077922078	0.391233766234	dyskinesias	renal tubular transport, inborn errors
2.11510791367	0.410465334026	dyskinesias	female urogenital diseases and pregnancy complications
2.02173913043	0.22628458498	dyskinesias	neoplasms, nerve tissue
2.01552795031	0.38464175018	dyskinesias	skin diseases
1.90540540541	0.234950859951	dyskinesias	muscular disorders, atrophic
1.76712328767	-0.101607119852	dyskinesias	motor neuron disease
1.85714285714	0.22357355759	dyskinesias	musculoskeletal abnormalities
1.76842105263	-0.0834060418426	dyskinesias	movement disorders
2.13333333333	0.283126721763	dyskinesias	gastroenteritis
2.34782608696	0.607371541502	dyskinesias	lipidoses
2.54385964912	0.392635872899	dyskinesias	graves disease
2.10169491525	-0.085426296867	dyskinesias	ocular motility disorders
1.96153846154	0.232750582751	dyskinesias	polyneuropathies
2.04932735426	0.293677278079	dyskinesias	vascular diseases
2.19230769231	0.389500205677	dyskinesias	tauopathies
2.30952380952	0.339069264069	dyskinesias	bronchial diseases
1.81927710843	0.232155896313	dyskinesias	craniofacial abnormalities
1.98979591837	0.208230261802	dyskinesias	carcinoma
2.11111111111	0.409683114329	dyskinesias	female urogenital diseases
2.25373134328	0.159363754351	dyskinesias	mouth diseases
1.93333333333	0.222556207234	dyskinesias	cardiomegaly
2.23863636364	0.340909090909	dyskinesias	hypersensitivity, immediate
1.95833333333	0.270021645022	dyskinesias	cardiomyopathy, dilated
2.44642857143	0.442640692641	dyskinesias	overnutrition
2.0625	0.292045454545	dyskinesias	dysostoses
2.0	0.241310160428	dyskinesias	genital diseases, female
2.05511811024	0.225025010565	dyskinesias	respiratory tract diseases
2.46753246753	0.713744588745	dyskinesias	lysosomal storage diseases, nervous system
1.92391304348	0.253458498024	dyskinesias	cardiomyopathies
2.21212121212	0.382575757576	dyskinesias	spinal diseases
0.534246575342	-1.3689665908	dyskinesias	spinocerebellar degenerations
2.22222222222	0.444624819625	dyskinesias	alzheimer disease
2.11016949153	0.291066297422	dyskinesias	lupus erythematosus, systemic
2.15306122449	0.538162234591	dyskinesias	hemorrhagic disorders
2.35526315789	0.35668361244	dyskinesias	otorhinolaryngologic diseases
2.03846153846	0.228472109286	dyskinesias	intellectual disability
2.12903225806	0.20857771261	dyskinesias	limb deformities, congenital
2.14141414141	0.230050505051	dyskinesias	colitis, ulcerative
2.43859649123	-0.0587811311496	dyskinesias	albuminuria
2.02702702703	0.0732391482391	dyskinesias	bile duct diseases
2.2	0.372713156409	dyskinesias	diabetes mellitus
1.86274509804	0.192290552585	dyskinesias	bone marrow diseases
2.37096774194	0.478290974259	dyskinesias	sleep disorders
2.0	0.274545454545	dyskinesias	nervous system malformations
2.24193548387	0.265925382861	dyskinesias	kidney neoplasms
1.76119402985	-0.00708660256032	dyskinesias	tdp-43 proteinopathies
1.9696969697	0.386140819964	dyskinesias	hematologic diseases
2.0	0.212878787879	dyskinesias	ovarian neoplasms
2.36666666667	0.66331738437	dyskinesias	carbohydrate metabolism, inborn errors
1.96212121212	0.24053030303	dyskinesias	neoplasms, glandular and epithelial
2.15625	-0.0642045454545	dyskinesias	varicose veins
1.92105263158	0.279169514696	dyskinesias	gastrointestinal neoplasms
2.39285714286	0.0557359307359	dyskinesias	myocardial infarction
2.15873015873	0.211959823802	dyskinesias	malformations of cortical development
2.22727272727	0.238636363636	dyskinesias	hypothalamic diseases
2.42857142857	0.424783549784	dyskinesias	uveitis, anterior
2.27160493827	0.351150392817	dyskinesias	respiratory hypersensitivity
2.05952380952	0.289069264069	dyskinesias	dementia
1.92028985507	0.244516160682	dyskinesias	immunoproliferative disorders
2.29113924051	0.370684695052	dyskinesias	asthma
1.84255319149	0.0451352952495	dyskinesias	pathological conditions, signs and symptoms
2.25	0.360795454545	dyskinesias	spondylarthritis
2.16666666667	0.333712121212	dyskinesias	arthritis, rheumatoid
1.84905660377	0.176428145276	dyskinesias	leukemia
2.42857142857	0.315809190809	dyskinesias	bone diseases, metabolic
1.70754716981	0.0136551243568	dyskinesias	muscular diseases
2.17910447761	0.345606453897	dyskinesias	neuroendocrine tumors
2.02688172043	0.348805223756	dyskinesias	cardiovascular diseases
2.1875	0.417045454545	dyskinesias	cardiomyopathy, hypertrophic, familial
2.54385964912	0.392635872899	dyskinesias	orbital diseases
0.464788732394	-1.41862877602	dyskinesias	spinocerebellar ataxias
2.29508196721	0.609921539406	dyskinesias	blood protein disorders
2.13953488372	0.248492102972	dyskinesias	genital diseases, male
1.94736842105	0.370663875598	dyskinesias	neoplastic syndromes, hereditary
2.36781609195	0.400849918593	dyskinesias	macular degeneration
2.35593220339	0.368810991269	dyskinesias	vasculitis
2.2131147541	0.145601385114	dyskinesias	death
2.0350877193	-0.000751441540915	dyskinesias	leukemia, lymphocytic, chronic, b-cell
2.04109589041	0.189606862198	dyskinesias	urologic neoplasms
2.08648648649	0.414507550788	dyskinesias	digestive system diseases
2.13157894737	0.203981544771	dyskinesias	crohn disease
2.36231884058	0.181864295125	dyskinesias	insulin resistance
2.01470588235	0.344251336898	dyskinesias	sarcoma
1.88579017264	0.278275148988	dyskinesias	nervous system diseases
2.05633802817	0.117364964196	dyskinesias	cholestasis, intrahepatic
